apls_count,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,file,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,niu_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,nvr_count,y
,5,0,0,8,0.09,2,-6.76,EMCECS__ECS-CommunityEdition__8bbaa15e8a4216390a75e164bb2cd9126317414f__ui_ansible_roles_common_baseline_install_tasks_main.yml,90,0,0,0,43,3,8,1,1,0,0,10,0.36,0,0,0,0,0,0,0,0,0,0,0,2,,85,0,5,10,8,0,16,0.94,1,0.06,,,,,,,,,,0,2,359,2,0.11,18,16,0.89,18,17,1,,0
,10,0,0,0,0,3,-5.47,CentOS-PaaS-SIG__linchpin__74247ef5e7e3d12c9c8f5fc9651a5f88571b66b6__provision_roles_aws_tasks_provision_aws_ec2.yml,48,0,0,0,35,0,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,48,0,4,0,2,0,5,0.83,1,0.17,,,,,,,,,,0,0,223,0,0,5,5,1,16,6,1,,0
80,5,0,0,3,0.04,3,-6.4,ansible__molecule__cc577cdd342b26c3165b8c2c04fcc0adcd80ad66__molecule_cookiecutter_scenario_verifier_inspec_{{cookiecutter.molecule_directory}}_{{cookiecutter.scenario_name}}_verify.yml,75,0,0,0,30,1,16,0,0,0,0,4,0.24,1,0,0,0,1,0,0,0,0,0,0,0,0,74,1,8,4,9,0,14,0.93,1,0.07,1,0,0,1,1,3,2,0,0,0,0,280,0,0,13,13,1,14,15,1,3,0
,4,0,0,4,0.15,1,-5.75,elastic__ansible-elasticsearch__2f3f84b6f30d1fe2582c7b5cdbf8b7a35c9399f0__tasks_elasticsearch-RedHat.yml,27,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,0,1,0,4,0,8,1,0,0,,,,,,,,,,0,0,142,0,0,8,8,1,8,8,1,,0
,4,0,0,5,0.12,2,-5.86,nusenu__ansible-relayor__51dcdf691a7801895b569a5a927e30030d8feb70__tasks_rpm_install.yml,42,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33,0,0,0,7,0,7,1,0,0,,,,,,,,,,0,0,123,2,0.22,9,7,0.78,4,7,1,,0
,7,1,0.04,26,1.04,2,-5.78,EMCECS__ECS-CommunityEdition__3b531896e7f99dc9179ec7bf8f8cd2972e334b32__ui_ansible_roles_CentOS_7_reboot_tasks_main.yml,25,0,0,0,8,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,0,7,0,3,0,4,1,0,0,,,,,,,,,,0,1,144,0,0,4,4,1,1,4,1,,0
,4,0,0,4,0.04,2,-4.92,dev-sec__ansible-ssh-hardening__cf4a85aed823efe977c5e377e53cf02799f031d0__tasks_crypto.yml,104,0,0,0,84,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,104,0,61,0,1,0,26,1,0,0,,,,,,,,,,0,0,491,0,0,26,9,0.35,20,9,0.35,,0
,5,0,0,0,0,3,-6.29,debops__debops__a1fe96fe3f7eb3e4e2517de3464c47347a395a09__ansible_roles_debops.gitlab_tasks_main.yml,85,0,0,0,28,0,1,0,0,0,0,1,0.05,14,0,0,2,0,0,0,0,8,0,0,0,,82,0,1,1,9,0,10,0.71,4,0.29,,,,,,,,,,0,0,291,8,0.44,18,10,0.56,13,14,1,,0
,8,0,0,0,0,2,-5.51,ceph__ceph-ansible__e65bb282c6a065a19b40017d3cdcc1a74d5ac1f5__roles_ceph-mgr_tasks_pre_requisite.yml,31,0,0,0,13,0,5,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,,28,0,0,0,2,0,6,0.75,2,0.25,,,,,,,,,,0,0,136,0,0,4,4,1,4,6,0.75,,0
178,3,0,0,3,0.03,3,-5.99,geerlingguy__drupal-vm__6f9a8ab98966e35e9a2e49d7a1f2e55d7be580c9__provisioning_playbook.yml,101,0,0,0,57,0,40,0,0,0,0,4,0.22,4,0,0,0,0,0,0,4,0,0,8,0,0,141,0,6,4,3,0,4,1,0,0,1,1,1,0,0,0,0,42,0,0,0,422,10,0.71,14,4,0.29,7,4,1,0,0
,5,0,0,4,0.14,3,-5.34,CentOS-PaaS-SIG__linchpin__b22660d3c4f2222822abcf92b8e0df44d9459b98__provision_roles_inventory_gen_tasks_main.yml,29,0,0,0,18,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,,29,0,3,0,4,0,6,1,0,0,,,,,,,,,,0,0,123,1,0.14,7,6,0.86,12,6,1,,0
8,3,0,0,1,0.12,2,-5.04,StackStorm__ansible-st2__00f4ae88f92de6e2d970042929da4809681214f7__playbooks_requirements.yml,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,33,1,0.5,2,1,0.5,0,1,1,0,0
,7,0,0,0,0,2,-5.58,EMCECS__ECS-CommunityEdition__3b531896e7f99dc9179ec7bf8f8cd2972e334b32__ui_ansible_roles_installer_build_cache_tasks_main.yml,25,0,0,0,18,0,15,1,2,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,0,1,,19,0,9,2,3,0,3,1,0,0,,,,,,,,,,0,2,133,1,0.25,4,3,0.75,11,3,1,,0
,5,0,0,0,0,2,-5.38,geerlingguy__drupal-vm__29016fee18b6cd3befb11461f490c856fe0fe327__provisioning_roles_geerlingguy.php-pecl_tasks_main.yml,13,0,0,0,5,0,0,0,0,0,0,1,0.25,1,0,0,0,0,0,0,0,0,0,0,1,,13,0,0,1,3,0,3,0.75,1,0.25,,,,,,,,,,0,1,59,0,0,3,3,1,6,4,1,,0
,5,0,0,0,0,2,-3.39,DataDog__ansible-datadog__af94c80114cb0c2bc05ab3032869992f81b2949f__handlers_main.yml,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,2,0,1,0,2,1,0,0,,,,,,,,,,0,0,13,0,0,1,1,1,0,2,1,,0
,3,0,0,0,0,1,-5.82,DavidWittman__ansible-redis__4764d33f3d7ee11bd9f18b167ea0fc1fff0ebb02__tasks_install.yml,49,0,0,0,15,2,5,0,0,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,,31,0,2,2,9,0,12,1,0,0,,,,,,,,,,0,1,155,0,0,12,10,0.83,5,10,0.83,,0
,57,0,0,13,0.12,4,-6.36,oVirt__ovirt-ansible__ef3c2d154b5d45b5a88005434ef02a1f0447a01a__roles_ovirt-cluster-upgrade_tasks_main.yml,110,1,1,1,50,0,12,0,0,0,0,2,0.67,13,0,0,0,0,0,0,0,2,0,0,0,,102,0,7,4,1,0,17,0.77,5,0.23,,,,,,,,,,4,0,418,2,1,2,0,0,22,17,0.77,,0
,6,0,0,0,0,2,-4.95,nginxinc__ansible-role-nginx__3a82651d42a6be0e29d23f13f4a84f3794116e20__tasks_modules_install-geoip.yml,18,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,0,0,0,2,0,5,1,0,0,,,,,,,,,,0,0,61,0,0,3,3,1,0,5,1,,0
,8,0,0,0,0,2,-5.43,CentOS-PaaS-SIG__linchpin__b74a61fc1138dc98c493c644d2745c27e69f8d58__linchpin_provision_roles_openstack_tasks_provision_os_keypair.yml,65,0,0,0,41,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,65,0,10,0,4,0,9,0.69,4,0.31,,,,,,,,,,0,0,254,0,0,9,5,0.56,13,5,0.38,,0
,6,0,0,1,0.02,2,-5.69,Comcast__ansible-sdkman__9bd563e7bef37ad01fe53b934ac887679eebb6c9__tasks_install.yml,55,0,0,0,25,1,4,1,1,0,0,2,0.18,3,0,0,0,0,0,0,0,0,0,1,1,,52,0,3,2,8,0,9,0.9,1,0.1,,,,,,,,,,0,0,174,0,0,9,9,1,11,10,1,,0
,7,0,0,1,0.01,2,-6.59,debops__debops__a636857230676be5da1a15002a6b28ae2a17e497__ansible_roles_debops.proc_hidepid_tasks_main.yml,94,0,0,0,30,2,10,0,0,0,0,1,0.08,1,0,0,2,0,0,0,0,0,0,0,0,,88,0,10,1,8,0,15,0.88,2,0.12,,,,,,,,,,0,0,312,0,0,14,12,0.86,11,15,0.88,,0
,14,0,0,31,0.53,2,-4.73,oVirt__ovirt-ansible__d8fc16d38c1c70a773ed04d3fadfbbbaa1e93f2d__roles_ovirt-storages_tasks_main.yml,58,0,0,0,41,0,4,0,0,0,0,7,1,24,0,0,0,0,0,0,0,0,0,0,0,,54,0,2,3,0,0,4,0.57,3,0.43,,,,,,,,,,0,0,249,0,0,4,4,1,12,4,0.57,,0
60,9,0,0,0,0,3,-6.08,ansible__molecule__1d09a66b15833f3ebf46026421759f66156b9cdb__molecule_cookiecutter_scenario_driver_docker_{{cookiecutter.molecule_directory}}_{{cookiecutter.scenario_name}}_create.yml,54,0,0,0,28,0,1,0,0,0,0,6,0.6,10,0,0,0,0,0,0,0,0,0,0,0,0,54,3,1,5,4,0,6,0.67,3,0.33,1,0,0,1,1,4,4,0,0,0,0,220,0,0,5,5,1,21,9,1,4,0
32,5,0,0,1,0.03,3,-6.07,geerlingguy__drupal-vm__aeadedc3f4c923138e15a0ece71f80baec3e3104__examples_prod_bootstrap_init.yml,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,4,0,4,0.8,1,0.2,1,1,1,0,0,0,0,0,0,0,0,103,1,0.2,5,4,0.8,6,5,1,0,0
,6,0,0,7,0.17,2,-5.81,sensu__sensu-ansible__6208800f636ce5ecc44d150620e67f7d110e1b00__tasks_Fedora_rabbit.yml,42,0,0,0,8,1,0,1,1,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,1,,38,0,0,1,5,0,11,1,0,0,,,,,,,,,,1,0,117,1,0.14,7,6,0.86,7,11,1,,0
,8,0,0,0,0,2,-6.23,roots__trellis__def7dfbc8ade43c474ac77dacf71e747b5f2b793__roles_wordpress-install_tasks_main.yml,63,0,0,0,29,6,1,1,5,0,0,7,0.47,13,0,0,0,0,0,0,0,1,0,0,0,,49,0,5,7,3,0,7,1,0,0,,,,,,,,,,0,0,303,1,0.12,8,7,0.88,18,7,1,,0
176,4,0,0,4,0.03,3,-6.24,geerlingguy__drupal-vm__be585eecc9204a9425768cc599922ec0958f94b6__provisioning_playbook.yml,116,0,0,0,62,0,43,0,0,0,0,8,0.31,7,0,0,0,0,0,0,0,13,1,0,1,0,141,1,7,5,5,0,6,1,0,0,1,1,1,0,0,0,0,38,0,0,0,447,12,0.67,18,6,0.33,9,6,1,0,0
,8,0,0,2,0.02,2,-6.68,iiab__iiab__e53efbdd3cdd05ee1298c64365e52af9eaf73379__roles_kolibri_tasks_main.yml,110,0,0,0,48,2,5,0,0,0,0,3,0.17,0,0,0,0,3,0,0,0,0,0,0,0,,106,0,5,3,8,0,11,0.52,10,0.48,,,,,,,,,,0,3,452,0,0,15,15,1,22,17,0.81,,0
,5,0,0,0,0,2,-4,StackStorm__ansible-st2__5074f536ccc8c187252fb6f937fcea6d25de540a__roles_st2_handlers_main.yml,24,0,0,0,2,1,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,,24,0,0,1,2,0,8,0.89,1,0.11,,,,,,,,,,0,0,55,0,0,5,5,1,2,9,1,,0
,10,0,0,0,0,2,-4.69,gantsign__ansible-role-visual-studio-code__26e0373578cf353e6674b0bbe718885e21df5b9d__tasks_install-extensions.yml,31,0,0,0,9,0,0,0,0,0,0,4,0.67,0,0,0,0,0,0,0,0,0,0,0,0,,25,0,0,3,1,0,3,0.75,1,0.25,,,,,,,,,,0,0,79,0,0,3,3,1,3,4,1,,0
8,,0,0,2,0.12,2,-3.54,manala__manalize__9b3acd4be58b15d382ed442011dfa901960bec66__src_Resources_envs_custom_ansible_ansible.yml,16,,,,1,,0,0,0,,,,,0,,,0,,,,,,,,,0,9,0,0,,,0,0,0,0,0,2,2,1,0,0,3,0,1,0,0,,21,,,,,,,0,0,3,0
,10,0,0,2,0.05,2,-5.42,anthcourtney__ansible-role-cis-amazon-linux__46703b962679b245e1fdb76d2c2667c246b1de4d__tasks_level-1_1.5.1.yml,39,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,0,4,0,4,0,5,1,0,0,,,,,,,,,,0,0,103,0,0,4,2,0.5,2,3,0.6,,0
,4,0,0,0,0,2,-5.47,geerlingguy__ansible-role-nodejs__0372961b152fe496412b75316a1a734b4771ad3e__tasks_setup-Debian.yml,20,0,0,0,5,0,0,0,0,0,0,1,0.17,1,0,0,0,0,0,0,0,0,0,0,0,,18,0,0,1,3,0,5,1,0,0,,,,,,,,,,0,0,77,0,0,5,5,1,4,5,1,,0
,6,0,0,3,0.04,2,-6.42,geerlingguy__drupal-vm__27b6a857db507a0d31b797fdfb7adb1f2106fa40__provisioning_tasks_init-debian.yml,84,0,0,0,28,0,15,0,0,0,0,5,0.26,4,0,0,0,0,0,0,0,0,0,0,0,,65,0,8,5,6,0,14,0.82,3,0.18,,,,,,,,,,0,0,273,0,0,14,14,1,9,14,0.82,,0
,5,0,0,6,0.1,2,-6.11,rhevm-qe-automation__ovirt-ansible__054162567c15cde8921690d8139f675d2a14302c__roles_ovirt-collect-logs_tasks_main.yml,58,0,0,0,16,0,2,0,0,0,0,4,0.25,0,0,0,0,2,0,0,0,1,0,0,1,,51,0,2,4,7,0,11,0.92,1,0.08,,,,,,,,,,0,3,192,1,0.08,12,11,0.92,12,12,1,,0
,6,0,0,0,0,2,-6.15,dev-sec__ansible-os-hardening__334e203f8b426aaec1a681707259426e17fd07ba__tasks_sysctl.yml,37,0,0,0,20,1,10,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,37,0,8,2,5,0,8,0.8,2,0.2,,,,,,,,,,0,0,180,0,0,8,8,1,5,8,0.8,,0
,4,0,0,2,0.05,1,-6.37,dev-sec__ansible-ssh-hardening__ba307d7f90a2ca7f12535f8fe06adbfd9ca79f06__tasks_main.yml,40,0,0,0,27,1,18,1,1,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,1,,40,0,17,0,6,0,11,1,0,0,,,,,,,,,,0,5,254,0,0,11,11,1,5,11,1,,0
,7,0,0,22,0.42,2,-6.47,iiab__iiab__babfd7563abceb239d73a263f752dcda1486329a__roles_kalite_tasks_install.yml,53,0,0,0,18,0,2,0,0,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,,58,0,4,2,7,0,11,0.92,1,0.08,,,,,,,,,,0,1,212,0,0,9,9,1,11,10,0.83,,0
,14,0,0,6,0.08,2,-5.97,iiab__iiab__89e3461e17f9af588ad6352304a2305dbd2daefc__roles_network_tasks_named.yml,77,0,0,0,34,0,4,0,0,0,0,4,0.31,0,0,0,0,0,0,0,0,0,0,0,0,,114,0,7,4,3,0,9,1,0,0,,,,,,,,,,0,0,357,0,0,9,7,0.78,9,7,0.78,,0
13,14,0,0,1,0.04,3,-5.24,redhat-cop__casl-ansible__7c2d9e435014f211aa741dabecd907345fd0584f__playbooks_openshift_cinder-registry.yml,24,0,0,0,9,0,1,0,0,0,0,1,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,1,0,1,0.5,1,0.5,2,2,1,0,0,1,0,1,0,0,0,65,0,0,1,1,1,7,2,1,1,0
,7,0,0,7,0.18,2,-5.83,openfun__arnold__5a4b79197cf9c087c91f04115c9b2b7329897681__tasks_delete_app.yml,39,0,0,0,15,0,2,0,0,0,0,2,0.25,11,0,0,0,0,0,0,0,0,0,0,0,,34,0,1,3,2,0,5,0.62,3,0.38,,,,,,,,,,0,0,171,0,0,7,7,1,12,8,1,,0
,8,0,0,0,0,2,-6.44,redhat-cop__casl-ansible__5c74031610f0fdad484d49aaaa5794e3b7372b11__roles_openshift-applier_tasks_process-one-entry.yml,102,0,0,0,35,1,15,0,0,0,0,2,0.12,16,0,0,0,1,0,0,2,2,0,0,0,,74,0,1,2,7,0,12,0.86,2,0.14,,,,,,,,,,0,1,464,0,0,14,14,1,25,14,1,,0
,5,0,0,3,0.02,2,-5.62,florianutz__Ubuntu1604-CIS__ae7e47113855f10942a86e086301be5923a7a64b__tasks_prelim.yml,179,0,0,0,6,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,177,0,0,0,4,0,35,0.95,2,0.05,,,,,,,,,,0,28,872,0,0,35,35,1,37,37,1,,0
,4,0,0,56,1.02,2,-5.97,openfun__arnold__691dcca1cd292fcc0bac0c98ed1750f352770189__tasks_set_vars.yml,55,0,0,0,21,0,3,0,0,0,0,4,0.24,15,0,0,0,0,0,0,0,0,0,1,2,,52,1,0,4,4,0,13,1,0,0,,,,,,,,,,0,0,231,0,0,13,13,1,14,13,1,,0
,6,0,0,1,0.02,3,-6.3,StackStorm__ansible-st2__242195b81358817ae95afb1f353f1299bb958e71__roles_bwc_tasks_bwc_repos_setup.yml,44,0,0,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,42,0,1,0,6,0,6,0.86,1,0.14,,,,,,,,,,0,0,136,0,0,7,7,1,9,7,1,,0
,5,0,0,9,0.12,2,-7.07,iiab__iiab__d4918961994bf8fac4396ce98a0e72bd61cd203a__roles_sugarizer_tasks_main.yml,77,0,0,0,28,1,6,1,2,0,0,5,0.26,0,0,0,0,0,0,0,0,0,0,0,0,,60,0,11,5,10,0,16,1,0,0,,,,,,,,,,0,3,329,0,0,14,14,1,14,14,0.88,,0
26,,0,0,0,0,2,-5.24,CSCfi__fgci-ansible__ba79c2af736ef34960a94cd3226ec8f0e019787e__admin.yml,27,,,,7,,7,0,0,,,,,0,,,0,,,,,,,,,0,34,0,5,,,0,2,1,0,0,2,0,0,2,1,0,0,12,0,0,,104,,,,,,,2,1,0,0
,2,0,0,2,0.01,1,-4.97,anthcourtney__ansible-role-cis-amazon-linux__559eacdf1075ce5672d3b73bdccbb46998a740ff__tasks_level-1.yml,382,0,0,0,191,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,,382,0,191,0,1,0,0,0,0,0,,,,,,,,,,0,0,1337,191,1,191,0,0,0,0,0,,0
,3,0,0,0,0,2,-5.16,dev-sec__ansible-os-hardening__15b0c1726e5de8af0f82489ea7732a623f6984fe__tasks_main.yml,41,0,0,0,9,0,3,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,13,2,,38,0,1,1,2,0,2,1,0,0,,,,,,,,,,0,0,106,13,0.87,15,2,0.13,4,2,1,,0
5,,0,0,0,0,2,-3.17,lean-delivery__ansible-role-java__ed123d1f30eca1d0a8db0e906b5cc3141a339c13__molecule_cloud-aws-windows-11_playbook.yml,5,,,,0,,0,0,0,,,,,0,,,0,,,,,,,,,0,5,0,0,,,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,,9,,,,,,,1,1,0,0
8,,0,0,2,0.12,2,-3.54,manala__manalize__9b3acd4be58b15d382ed442011dfa901960bec66__src_Resources_envs_symfony_ansible_ansible.yml,16,,,,1,,0,0,0,,,,,0,,,0,,,,,,,,,0,9,0,0,,,0,0,0,0,0,2,2,1,0,0,3,0,1,0,0,,21,,,,,,,0,0,3,0
,4,0,0,0,0,2,-5.41,geerlingguy__ansible-role-nodejs__d083966eab6b8fe41bbec90a50fa678f1cb0f8b6__tasks_setup-Debian.yml,19,0,0,0,5,0,0,0,0,0,0,1,0.17,1,0,0,0,0,0,0,0,0,0,0,0,,17,0,0,1,3,0,5,1,0,0,,,,,,,,,,0,0,75,0,0,5,5,1,4,5,1,,0
,11,0,0,1,0.05,2,-4.99,openfun__arnold__5a4b79197cf9c087c91f04115c9b2b7329897681__tasks_deploy_patch_route.yml,19,0,0,0,10,0,4,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,,19,0,2,2,0,0,0,0,2,1,,,,,,,,,,0,0,92,0,0,2,2,1,5,2,1,,0
,6,0,0,27,0.28,2,-6.11,iiab__iiab__04f60db1b3103628ea1dfed4c6088557279351e6__roles_captive-portal_tasks_main.yml,98,0,0,0,21,0,4,0,0,0,0,4,0.19,0,0,0,0,0,0,0,0,0,0,0,0,,94,0,8,4,6,0,22,0.96,1,0.04,,,,,,,,,,0,1,274,0,0,17,17,1,5,21,0.91,,0
,12,0,0,2,0.09,2,-5.52,anthcourtney__ansible-role-cis-amazon-linux__559eacdf1075ce5672d3b73bdccbb46998a740ff__tasks_level-1_3.6.5.yml,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,0,0,0,2,0,2,1,0,0,,,,,,,,,,0,0,66,0,0,2,2,1,0,2,1,,0
,6,0,0,0,0,2,-5.44,DataDog__ansible-datadog__af94c80114cb0c2bc05ab3032869992f81b2949f__tasks_agent6.yml,52,0,0,0,17,0,2,0,0,0,0,2,0.2,2,0,0,0,0,0,0,0,0,0,0,0,,52,0,3,2,3,0,10,1,0,0,,,,,,,,,,0,0,170,0,0,8,8,1,4,8,0.8,,0
,10,0,0,0,0,2,-5.4,ceph__ceph-ansible__cfd98f70842561cc2b486bf2d6c76454e8b25ef6__roles_ceph-rgw_tasks_docker_start_docker_rgw.yml,29,0,0,0,6,0,0,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,,26,0,0,2,3,0,3,0.75,1,0.25,,,,,,,,,,0,0,80,0,0,3,3,1,6,4,1,,0
,9,0,0,2,0.05,2,-6.02,geerlingguy__drupal-vm__5334d977a151eb04b4f114e35ec563d86041866e__provisioning_roles_geerlingguy.drupal_tasks_install-site.yml,37,0,0,0,13,4,7,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,28,0,5,0,1,0,4,1,0,0,,,,,,,,,,0,0,168,0,0,4,4,1,16,4,1,,0
,7,0,0,8,0.03,2,-7.47,angstwad__docker.ubuntu__5fe2526a300cda6dae0aea4472e7287c12553ca6__tasks_main.yml,280,0,0,0,106,0,29,0,0,0,0,5,0.11,7,0,0,8,2,0,0,0,1,0,0,1,,251,0,24,5,19,0,46,0.88,6,0.12,,,,,,,,,,0,1,981,2,0.05,41,37,0.9,41,46,0.88,,0
,5,0,0,2,0.06,2,-5.13,sensu__sensu-ansible__62e4e4042f1f32a9c5c10a1854b48340d2dcb9b2__tasks_Debian_rabbit.yml,34,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,34,0,0,0,5,0,7,1,0,0,,,,,,,,,,0,0,110,1,0.14,7,6,0.86,6,7,1,,0
,10,0,0,2,0.01,4,-6.72,ansible-ThoTeam__nexus3-oss__1488ce1e2fe4b6a7ededcaa0f4908d81bae62cbc__tasks_main.yml,210,0,0,2,90,0,13,1,15,0,0,5,0.2,8,0,0,0,0,0,0,2,0,0,25,2,,198,1,4,8,4,0,25,0.71,10,0.29,,,,,,,,,,0,0,680,10,0.45,22,12,0.55,106,33,0.94,,0
,8,0,0,9,0.05,1,-7,nusenu__ansible-relayor__51dcdf691a7801895b569a5a927e30030d8feb70__tasks_configure.yml,184,0,0,0,47,0,6,0,0,0,0,16,0.46,10,0,0,0,0,0,0,0,0,0,0,0,,96,0,0,16,8,0,22,1,0,0,,,,,,,,,,0,2,732,0,0,22,22,1,21,22,1,,0
,6,0,0,0,0,2,-6.47,iiab__iiab__2ac5947da34c8b9a837db24362f61b1189feb012__roles_awstats_tasks_install.yml,94,0,0,0,28,2,5,0,0,0,0,3,0.17,0,0,0,0,0,0,0,0,0,0,0,0,,85,0,11,3,6,0,15,0.88,2,0.12,,,,,,,,,,0,2,311,0,0,15,15,1,6,15,0.88,,0
,6,0,0,1,0.03,2,-5.89,rak8s__rak8s__ba8101d9e8945361316e1d71db17baf3878bf4a0__roles_master_tasks_main.yml,36,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,0,0,0,4,0,8,1,0,0,,,,,,,,,,0,4,112,0,0,7,7,1,7,8,1,,0
,4,0,0,1,0.03,2,-5.32,CentOS-PaaS-SIG__linchpin__35263d74795dfe41b79cfb7bd39889190f3bb852__provision_roles_common_tasks_main.yml,36,0,0,0,11,0,1,0,0,0,0,1,0.09,12,0,0,0,0,0,0,0,0,0,0,1,,36,0,0,0,2,0,11,1,0,0,,,,,,,,,,0,0,173,0,0,11,11,1,15,11,1,,0
,7,0,0,1,0.01,2,-6.14,CentOS-PaaS-SIG__linchpin__5f252b5786573a001fb59dae0ac7f5dcc15ae2eb__linchpin_provision_roles_aws_tasks_teardown_resource_group.yml,78,0,0,0,35,0,9,0,0,0,0,7,0.44,5,0,0,0,2,0,0,0,4,0,0,0,,68,0,2,4,2,0,12,1,0,0,,,,,,,,,,0,0,287,0,0,12,12,1,22,12,1,,0
,8,0,0,1,0.04,2,-4.77,Oefenweb__ansible-supervisor__92f26e9d465d9fb6e4c57831cb1360fad8735dae__tasks_install.yml,25,0,0,0,8,0,2,0,0,0,0,1,0.25,2,0,0,0,0,0,0,0,0,0,0,0,,22,0,0,1,2,0,5,0.83,1,0.17,,,,,,,,,,0,0,71,0,0,3,3,1,5,4,0.67,,0
15,1,0,0,0,0,3,-5.49,gc3-uzh-ch__elasticluster__c3ff0aaf5017dd6388229a9bf11d0b39cb7f8fe2__elasticluster_share_playbooks_roles_gridengine.yml,45,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,43,0,0,0,2,0,4,1,0,0,3,0,0,3,1,0,0,3,0,0,0,88,3,0.75,4,1,0.25,0,4,1,0,0
,6,0,0,0,0,2,-4.89,nginxinc__ansible-role-nginx__3a82651d42a6be0e29d23f13f4a84f3794116e20__tasks_main.yml,25,0,0,1,20,0,8,0,0,0,0,1,0.25,0,0,0,0,0,0,0,11,0,0,0,0,,25,0,8,0,1,0,1,1,0,0,,,,,,,,,,0,0,84,3,0.75,4,1,0.25,0,1,1,,0
,4,0,0,3,0.15,2,-5.15,CentOS-PaaS-SIG__linchpin__58c49c8bda3ec523742b3c90b91a5b24bbeaefe0__linchpin_provision_roles_duffy_tasks_main.yml,20,0,0,0,8,0,5,0,0,0,0,2,0.29,0,0,0,0,0,0,0,0,2,0,0,0,,18,0,2,2,3,0,5,1,0,0,,,,,,,,,,0,0,68,0,0,5,5,1,5,5,1,,0
20,4,0,0,12,0.6,2,-4.62,dell__redfish-ansible-module__ae7394e7a6d7d12bc0346342967b06c6006c9c43__power.yml,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,81,0,0,4,4,1,3,5,1,0,0
