apls_count,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,file,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,niu_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,nvr_count
,16.0,0,0.0,0,0.0,3,-5.04,openstack_kolla-ansible_ansible_roles_sahara_tasks_register.yml,33,0.0,0.0,0.0,14,0.0,0,0,0,0.0,0.0,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33,0,0,1.0,0.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,102,0.0,0.0,2.0,2.0,1.0,10.0,2.0,1.0,
,7.0,0,0.0,0,0.0,2,-5.72,folio-org_folio-ansible_roles_okapi-test_tasks_main.yml,74,0.0,0.0,0.0,9,0.0,5,0,0,0.0,0.0,2.0,0.17,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69,0,0,2.0,1.0,0,10,1.0,0,0.0,,,,,,,,,,0,0.0,219,0.0,0.0,10.0,10.0,1.0,5.0,10.0,1.0,
,13.0,0,0.0,0,0.0,2,-5.82,freyproject_frey_roles_rsyslog_3.1.1_tasks_main.yml,64,0.0,0.0,0.0,12,0.0,2,0,0,0.0,0.0,2.0,0.29,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44,0,0,2.0,3.0,0,6,1.0,0,0.0,,,,,,,,,,0,0.0,154,0.0,0.0,5.0,5.0,1.0,7.0,6.0,1.0,
,11.0,0,0.0,1,0.03,2,-5.79,ReSearchITEng_kubeadm-playbook_roles_common_tasks_alias_completion.yml,33,0.0,0.0,0.0,10,0.0,0,0,0,0.0,0.0,3.0,0.5,8,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,0,0,3.0,2.0,0,1,0.33,2,0.67,,,,,,,,,,0,0.0,173,0.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,
,4.0,0,0.0,0,0.0,2,-5.11,ansible_awx_installer_roles_kubernetes_tasks_kubernetes.yml,11,0.0,0.0,0.0,6,0.0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,0,2,0.0,2.0,0,3,1.0,0,0.0,,,,,,,,,,0,2.0,50,0.0,0.0,3.0,3.0,1.0,4.0,3.0,1.0,
,2.0,0,0.0,0,0.0,1,-4.0,mgcrea_ansible-web-playbooks_roles_database_mongo_tasks_install-arm.yml,4,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0.0,2.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,16,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,
,4.0,0,0.0,0,0.0,2,-5.61,freyproject_frey_roles_prometheus_1.3.6_tasks_install-compile-tools.yml,33,0.0,0.0,0.0,13,0.0,4,0,0,0.0,0.0,2.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26,0,0,2.0,5.0,0,7,1.0,0,0.0,,,,,,,,,,0,0.0,108,0.0,0.0,7.0,3.0,0.43,7.0,3.0,0.43,
,12.0,0,0.0,0,0.0,2,-5.05,anthcourtney_ansible-role-cis-amazon-linux_tasks_level-1_1.3.2.yml,25,0.0,0.0,0.0,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,0,0,0.0,2.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,75,0.0,0.0,2.0,2.0,1.0,7.0,4.0,1.0,
,3.0,0,0.0,0,0.0,2,-4.77,William-Yeh_ansible-prometheus_tasks_install-gosu.yml,14,0.0,0.0,0.0,5,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,0,0,0.0,3.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,47,0.0,0.0,4.0,2.0,0.5,2.0,2.0,0.5,
,7.0,3,0.04,0,0.0,2,-6.25,debops_debops_ansible_roles_debops.sysnews_tasks_main.yml,67,0.0,0.0,0.0,18,0.0,4,0,0,0.0,0.0,3.0,0.27,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,0,3,3.0,5.0,0,9,0.9,1,0.1,,,,,,,,,,0,0.0,214,0.0,0.0,9.0,9.0,1.0,11.0,10.0,1.0,
,13.0,0,0.0,0,0.0,3,-5.75,ansible_ansible_test_integration_targets_apache2_module_tasks_actualtest.yml,184,0.0,0.0,1.0,12,0.0,4,0,0,0.0,0.0,2.0,0.13,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,163,0,0,6.0,4.0,0,55,0.92,5,0.08,,,,,,,,,,0,0.0,448,0.0,0.0,14.0,12.0,0.86,16.0,30.0,0.5,
,7.0,1,0.01,0,0.0,2,-6.9,debops_debops_ansible_roles_debops.root_account_tasks_main.yml,111,0.0,0.0,0.0,38,1.0,5,0,0,0.0,0.0,2.0,0.12,11,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,103,0,12,2.0,11.0,0,17,0.94,1,0.06,,,,,,,,,,0,2.0,409,0.0,0.0,15.0,15.0,1.0,19.0,16.0,0.89,
,16.0,0,0.0,0,0.0,3,-5.69,openstack_openstack-ansible_tests_roles_bootstrap-host_tasks_prepare_loopback_swift.yml,48,0.0,0.0,0.0,7,1.0,0,1,1,0.0,0.0,2.0,0.4,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,38,0,0,2.0,3.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,106,0.0,0.0,3.0,3.0,1.0,10.0,4.0,1.0,
,8.0,0,0.0,0,0.0,1,-5.16,avinetworks_ansible-role-docker_tasks_ee_apt.yml,31,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,2.0,0.33,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,23,0,0,2.0,2.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,105,0.0,0.0,4.0,4.0,1.0,3.0,4.0,1.0,
,5.0,0,0.0,0,0.0,2,-6.59,ansible_ansible_test_integration_targets_win_psmodule_tasks_main.yml,390,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,328,0,0,0.0,4.0,0,109,1.0,0,0.0,,,,,,,,,,0,0.0,1307,0.0,0.0,76.0,74.0,0.97,48.0,74.0,0.68,
,22.0,0,0.0,0,0.0,3,-5.17,willshersystems_ansible-sshd_tasks_variables.yml,43,0.0,0.0,1.0,25,0.0,16,0,0,0.0,0.0,2.0,0.67,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,34,0,8,1.0,1.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,139,0.0,0.0,2.0,2.0,1.0,16.0,2.0,1.0,
,9.0,0,0.0,0,0.0,2,-4.55,anthcourtney_ansible-role-cis-amazon-linux_tasks_level-1_4.2.2.3.yml,9,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,26,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,
,13.0,0,0.0,0,0.0,3,-4.36,DigitalState_Platform_platform_ansible_role_app_identities_discovery_configure_tasks_main.yml,13,0.0,0.0,1.0,2,0.0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,0,0,0.0,0.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,35,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,
,6.0,1,0.02,0,0.0,2,-6.21,geerlingguy_ansible-role-jenkins_tasks_settings.yml,61,0.0,0.0,0.0,25,0.0,4,0,0,0.0,0.0,1.0,0.09,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56,0,6,1.0,5.0,0,9,0.9,1,0.1,,,,,,,,,,0,0.0,212,0.0,0.0,10.0,10.0,1.0,13.0,10.0,1.0,
,5.0,0,0.0,0,0.0,2,-5.63,Stouts_Stouts.openvpn_tasks_clients.yml,48,0.0,0.0,0.0,19,4.0,3,1,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,44,0,0,4.0,5.0,0,8,1.0,0,0.0,,,,,,,,,,0,0.0,163,1.0,0.11,9.0,8.0,0.89,9.0,8.0,1.0,
,6.0,0,0.0,0,0.0,2,-6.22,edx_configuration_playbooks_roles_jenkins_admin_tasks_main.yml,132,0.0,0.0,0.0,56,0.0,18,0,0,0.0,0.0,3.0,0.13,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,123,0,9,2.0,9.0,0,19,1.0,0,0.0,,,,,,,,,,0,1.0,456,4.0,0.19,21.0,17.0,0.81,10.0,17.0,0.89,
,6.0,0,0.0,0,0.0,2,-5.15,ansible_ansible_test_integration_targets_xml_tasks_test-set-attribute-value-unicode.yml,23,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21,0,0,0.0,3.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,53,0.0,0.0,4.0,4.0,1.0,2.0,4.0,1.0,
,5.0,0,0.0,0,0.0,1,-4.17,thingsym_vaw_roles_wordpress-develop_tasks_phpstan.yml,5,0.0,0.0,0.0,2,1.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,18,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
,6.0,0,0.0,0,0.0,2,-5.1,sensu_sensu-ansible_tasks_Fedora_dashboard.yml,32,0.0,0.0,0.0,8,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,30,0,2,0.0,3.0,0,6,0.86,1,0.14,,,,,,,,,,0,0.0,84,0.0,0.0,5.0,5.0,1.0,3.0,7.0,1.0,
,2.0,0,0.0,0,0.0,2,-4.59,redhat-cop_agnosticd_tools_archive_configs_RHCLS-ScalableInfra-demo_playbooks_roles_packages_tasks_main.yml,8,0.0,0.0,0.0,3,1.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,8,0,0,0.0,3.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,28,3.0,0.75,4.0,1.0,0.25,1.0,1.0,1.0,
,6.0,0,0.0,0,0.0,2,-5.13,jaredledvina_sensu-go-ansible_tasks_service_backend.yml,17,0.0,0.0,0.0,5,0.0,2,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14,0,0,0.0,3.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,51,0.0,0.0,3.0,3.0,1.0,5.0,4.0,1.0,
,3.0,0,0.0,0,0.0,2,-4.78,ansible_ansible_test_integration_targets_aci_vlan_pool_tasks_main.yml,9,0.0,0.0,0.0,7,0.0,10,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,8,0,9,0.0,2.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,58,2.0,0.67,3.0,1.0,0.33,0.0,1.0,1.0,
,10.0,0,0.0,0,0.0,3,-6.06,ansible_ansible_test_integration_targets_azure_rm_containerregistry_tasks_main.yml,106,0.0,0.0,0.0,13,0.0,0,0,0,0.0,0.0,0.0,0.0,12,2.0,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64,0,0,0.0,3.0,0,11,0.65,6,0.35,,,,,,,,,,0,0.0,355,0.0,0.0,11.0,9.0,0.82,2.0,9.0,0.53,
,4.0,0,0.0,0,0.0,2,-5.78,kskmori_ansible-pacemaker_roles_pacemaker-install_tasks_corosync-config.yml,26,0.0,0.0,0.0,9,0.0,7,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26,0,3,0.0,4.0,0,6,1.0,0,0.0,,,,,,,,,,0,1.0,102,0.0,0.0,6.0,6.0,1.0,1.0,6.0,1.0,
,4.0,0,0.0,0,0.0,1,-4.94,mgcrea_ansible-web-playbooks_roles_ansible_accelerated_tasks_main.yml,15,0.0,0.0,0.0,4,1.0,3,0,0,0.0,0.0,1.0,0.2,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13,0,0,1.0,3.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,57,0.0,0.0,4.0,4.0,1.0,1.0,4.0,1.0,
,4.0,0,0.0,0,0.0,1,-4.44,mgcrea_ansible-web-playbooks_roles_database_mongo_tasks_mms.yml,7,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,0,0.0,1.0,0,2,1.0,0,0.0,,,,,,,,,,0,1.0,33,0.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,
,5.0,0,0.0,0,0.0,2,-4.81,geerlingguy_drupal-vm_provisioning_roles_geerlingguy.git_tasks_main.yml,20,0.0,0.0,0.0,9,0.0,6,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,16,0,0,0.0,3.0,0,3,0.6,2,0.4,,,,,,,,,,0,0.0,65,1.0,0.25,4.0,3.0,0.75,2.0,3.0,0.6,
,4.0,0,0.0,0,0.0,2,-5.62,geerlingguy_ansible-role-ruby_tasks_main.yml,31,0.0,0.0,0.0,12,0.0,6,0,0,0.0,0.0,1.0,0.11,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,27,0,3,1.0,5.0,0,5,0.83,1,0.17,,,,,,,,,,0,0.0,88,3.0,0.38,8.0,5.0,0.62,6.0,6.0,1.0,
,5.0,0,0.0,0,0.0,2,-4.72,gantsign_ansible-role-java_tasks_unlimited-jce.yml,10,0.0,0.0,0.0,3,0.0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,10,0,0,0.0,2.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,37,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,
,8.0,0,0.0,0,0.0,2,-4.04,anthcourtney_ansible-role-cis-amazon-linux_tasks_level-1_2.2.2.yml,8,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,0,0.0,1.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,19,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,
,8.0,0,0.0,0,0.0,2,-4.68,ansible_ansible_test_integration_targets_setup_tls_tasks_main.yml,15,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,0,0,1.0,2.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,33,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,
,11.0,0,0.0,0,0.0,3,-5.75,jdauphant_ansible-role-nginx_tasks_amplify.yml,44,0.0,0.0,1.0,7,0.0,3,0,0,0.0,0.0,1.0,0.25,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38,0,1,0.0,2.0,0,10,1.0,0,0.0,,,,,,,,,,0,0.0,123,0.0,0.0,4.0,4.0,1.0,4.0,8.0,0.8,
,465.0,0,0.0,0,0.0,4,-5.78,ansible_ansible_test_integration_targets_postgresql_tasks_test_password.yml,467,1.0,1.0,1.0,130,0.0,2,0,0,0.0,0.0,2.0,1.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,420,0,0,0.0,0.0,0,52,0.65,28,0.35,,,,,,,,,,0,0.0,1531,1.0,1.0,1.0,0.0,0.0,12.0,23.0,0.29,
,1.0,0,0.0,0,0.0,1,-2.0,openstack_kolla-ansible_ansible_roles_magnum_tasks_main.yml,1,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,0,0,0.0,1.0,0,0,0.0,0,0.0,,,,,,,,,,0,0.0,4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
,8.0,0,0.0,0,0.0,2,-6.27,openstack_openstack-ansible-os_keystone_tasks_keystone_credential_create.yml,73,0.0,0.0,0.0,31,3.0,13,0,0,0.0,0.0,3.0,0.25,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58,0,6,3.0,7.0,0,9,1.0,0,0.0,,,,,,,,,,0,0.0,309,0.0,0.0,9.0,9.0,1.0,18.0,9.0,1.0,
,3.0,0,0.0,0,0.0,2,-3.58,DataDog_ansible-datadog_tasks_win_agent_6_latest.yml,3,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,12,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,
,4.0,0,0.0,0,0.0,2,-5.06,openstack_kolla-ansible_ansible_roles_nova_tasks_legacy_upgrade.yml,23,0.0,0.0,0.0,6,0.0,2,0,0,0.0,0.0,2.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,21,0,0,0.0,2.0,0,5,1.0,0,0.0,,,,,,,,,,0,0.0,60,3.0,0.5,6.0,3.0,0.5,3.0,3.0,0.6,
,5.0,0,0.0,0,0.0,2,-3.88,redhat-openstack_ansible-nfv_roles_configuration_nfv_lab_switches_tasks_cisco_backup_restore.yml,10,0.0,0.0,0.0,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,0,0,0.0,1.0,0,0,0.0,2,1.0,,,,,,,,,,0,0.0,34,0.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,
,24.0,2,0.04,0,0.0,3,-5.44,openshift_openshift-ansible_roles_openshift_control_plane_tasks_upgrade_upgrade_predicates.yml,50,0.0,0.0,2.0,15,0.0,12,0,0,0.0,0.0,2.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30,0,2,0.0,0.0,0,7,1.0,0,0.0,,,,,,,,,,0,0.0,188,2.0,1.0,2.0,0.0,0.0,3.0,7.0,1.0,
,7.0,0,0.0,0,0.0,3,-3.85,DigitalState_Platform_platform_ansible_role_app_admin_repository_tag_create_tasks_main.yml,7,0.0,0.0,1.0,1,0.0,0,1,1,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,0,0.0,0.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,17,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,
,2.0,0,0.0,0,0.0,1,-3.81,kubernetes-sigs_kubespray_roles_network_plugin_calico_tasks_main.yml,9,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,7,0,0,0.0,2.0,0,0,0.0,0,0.0,,,,,,,,,,0,0.0,17,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,
,7.0,2,0.07,0,0.0,2,-5.89,gc3-uzh-ch_elasticluster_elasticluster_share_playbooks_roles_common_tasks_selinux.yml,28,0.0,0.0,0.0,4,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26,0,2,0.0,4.0,0,4,1.0,0,0.0,,,,,,,,,,0,1.0,79,0.0,0.0,4.0,4.0,1.0,3.0,4.0,1.0,
,3.0,0,0.0,0,0.0,2,-5.64,redhat-cop_agnosticd_ansible_roles_ocp-workload-bxms-pam_tasks_workload.yml,20,0.0,0.0,0.0,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,0,0,0.0,5.0,0,6,1.0,0,0.0,,,,,,,,,,0,2.0,82,0.0,0.0,6.0,6.0,1.0,3.0,6.0,1.0,
,8.0,0,0.0,0,0.0,3,-6.56,aalaesar_install_nextcloud_tasks_http_apache.yml,85,0.0,0.0,1.0,25,0.0,3,0,0,0.0,0.0,6.0,0.4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69,0,1,5.0,5.0,0,11,1.0,0,0.0,,,,,,,,,,0,0.0,277,1.0,0.1,10.0,9.0,0.9,9.0,11.0,1.0,
,4.0,0,0.0,0,0.0,1,-3.88,liip_drifter_provisioning_roles_tmpfs_tasks_main.yml,4,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,16,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
,10.0,0,0.0,0,0.0,2,-4.47,openstack_kolla-ansible_ansible_roles_zun_tasks_pull.yml,10,0.0,0.0,0.0,5,0.0,1,0,0,0.0,0.0,2.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0,0,1.0,0.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,28,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,
,4.0,0,0.0,0,0.0,2,-5.8,ansible_ansible_test_integration_targets_vmware_guest_disk_facts_tasks_main.yml,57,0.0,0.0,0.0,18,0.0,0,0,0,0.0,0.0,0.0,0.0,2,2.0,0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55,0,0,0.0,6.0,0,9,0.82,2,0.18,,,,,,,,,,0,0.0,188,6.0,0.4,15.0,5.0,0.33,8.0,5.0,0.45,
,10.0,4,0.02,0,0.0,3,-5.81,ansible_ansible_test_integration_targets_openssl_privatekey_tasks_impl.yml,168,0.0,0.0,0.0,48,0.0,8,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,156,0,2,2.0,2.0,0,15,1.0,0,0.0,,,,,,,,,,0,0.0,492,2.0,0.12,17.0,15.0,0.88,12.0,15.0,1.0,
,1.0,0,0.0,0,0.0,1,-2.95,openstack_kolla-ansible_ansible_roles_cloudkitty_tasks_upgrade.yml,4,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,4,0,0,0.0,2.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,9,2.0,0.67,3.0,1.0,0.33,0.0,1.0,1.0,
,5.0,0,0.0,0,0.0,2,-5.26,kubevirt_kubevirt-ansible_roles_kubevirt-cpu-node-labeller_tasks_provision.yml,14,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,0,0,0.0,2.0,0,3,1.0,0,0.0,,,,,,,,,,0,2.0,62,0.0,0.0,3.0,3.0,1.0,4.0,3.0,1.0,
,8.0,0,0.0,0,0.0,2,-6.88,debops_debops_ansible_roles_debops.etherpad_tasks_main.yml,229,0.0,0.0,0.0,75,3.0,23,1,2,0.0,0.0,3.0,0.1,4,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,201,1,17,3.0,15.0,0,29,0.88,4,0.12,,,,,,,,,,0,0.0,737,0.0,0.0,28.0,28.0,1.0,32.0,33.0,1.0,
,8.0,0,0.0,0,0.0,2,-5.46,iiab_iiab_roles_minetest_tasks_rpi_minetest_install.yml,46,0.0,0.0,0.0,10,0.0,0,0,0,0.0,0.0,2.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44,0,0,2.0,5.0,0,5,0.71,2,0.29,,,,,,,,,,0,0.0,127,0.0,0.0,6.0,6.0,1.0,8.0,7.0,1.0,
,4.0,0,0.0,0,0.0,2,-3.81,redhat-openstack_infrared_plugins_tripleo-overcloud_tasks_rdo-docker-ha.yml,4,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,14,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
,1.0,0,0.0,0,0.0,1,-1.79,openstack_kolla-ansible_ansible_roles_bifrost_tasks_deploy.yml,3,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,3,0,0,0.0,1.0,0,0,0.0,0,0.0,,,,,,,,,,0,0.0,6,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,
,3.0,0,0.0,0,0.0,2,-5.2,ansible_ansible_test_integration_targets_lvg_tasks_test_grow_reduce.yml,26,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,0,0,0.0,4.0,0,6,1.0,0,0.0,,,,,,,,,,0,0.0,88,2.0,0.25,8.0,2.0,0.25,2.0,2.0,0.33,
