atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,outlier_scores,outlier,file
10.0,2,0.03,0,0.0,3,-6.51,63,1.0,0.5,2.0,8,2.0,3,1,1,0.0,0.0,3.0,0.43,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,1,1.0,3.0,11,1.0,0,0.0,1.0,208,1.0,0.17,6.0,5.0,0.83,8.0,11.0,1.0,2.7916595542516554,0,openstack_openstack-ansible-lxc_hosts_tasks_lxc_volume.yml
5.0,0,0.0,0,0.0,2,-4.91,20,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0,0,0.0,3.0,5,0.83,1,0.17,0.0,61,0.0,0.0,4.0,4.0,1.0,3.0,6.0,1.0,-0.02140049889768267,0,sensu_sensu-ansible_tasks_Fedora_redis.yml
6.0,0,0.0,0,0.0,2,-5.98,66,0.0,0.0,0.0,12,0.0,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,1,0,0.0,3.0,10,1.0,0,0.0,0.0,192,0.0,0.0,10.0,10.0,1.0,12.0,10.0,1.0,-0.029134757557366504,0,folio-org_folio-ansible_roles_deprecated_mod-circulation-docker_tasks_main.yml
7.0,0,0.0,0,0.0,3,-6.1,144,0.0,0.0,0.0,20,0.0,0,0,0,0.0,0.0,0.0,0.0,2,3.0,0.14,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0,0,0.0,4.0,18,0.69,8,0.31,0.0,353,5.0,0.24,21.0,14.0,0.67,5.0,16.0,0.62,1.7838341641638136,0,ansible_ansible_test_integration_targets_azure_rm_storageaccount_tasks_main.yml
11.0,0,0.0,0,0.0,3,-4.6,11,0.0,0.0,1.0,3,0.0,1,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2,1.0,0,0.0,0.0,33,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.5116998550537701,0,DigitalState_Platform_platform_ansible_role_app_proxy_repository_override_tasks_main.yml
4.0,0,0.0,0,0.0,2,-4.89,15,0.0,0.0,0.0,4,1.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,3.0,3,1.0,0,0.0,0.0,52,1.0,0.25,4.0,3.0,0.75,6.0,3.0,1.0,-0.029459456307798317,0,ansible_ansible_test_integration_targets_mysql_variables_tasks_assert_var_output.yml
2.0,0,0.0,0,0.0,1,-2.81,3,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,2.0,1,1.0,0,0.0,0.0,7,1.0,0.5,2.0,1.0,0.5,0.0,1.0,1.0,-0.02945190929700881,0,openstack_kolla-ansible_ansible_roles_opendaylight_tasks_upgrade.yml
5.0,0,0.0,0,0.0,2,-3.91,5,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,1,1.0,0,0.0,0.0,15,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.029506945164640887,0,AlexeySetevoi_ansible-clickhouse_tasks_config_dict.yml
6.0,0,0.0,0,0.0,2,-5.36,37,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,1.0,0.14,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0,0,1.0,3.0,6,1.0,0,0.0,0.0,113,0.0,0.0,6.0,6.0,1.0,1.0,6.0,1.0,0.05325410999243214,0,ansible_ansible_test_integration_targets_special_vars_tasks_main.yml
9.0,0,0.0,2,0.01,3,-5.54,163,0.0,0.0,0.0,55,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2.0,0.11,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,147,0,0,0.0,6.0,25,0.83,5,0.17,0.0,483,0.0,0.0,19.0,11.0,0.58,10.0,11.0,0.37,1.6133390568495918,0,ansible_ansible_test_integration_targets_gcp_compute_url_map_tasks_main.yml
3.0,0,0.0,0,0.0,1,-6.22,26,0.0,0.0,0.0,10,0.0,2,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0.0,6.0,9,1.0,0,0.0,3.0,164,0.0,0.0,9.0,9.0,1.0,4.0,9.0,1.0,0.10613201198266449,0,edx_configuration_playbooks_roles_jenkins_worker_tasks_system.yml
9.0,0,0.0,0,0.0,2,-3.9,9,0.0,0.0,1.0,2,0.0,2,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2,1.0,0,0.0,0.0,26,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.5238039153295244,0,DigitalState_Platform_platform_ansible_role_app_tasks_database_fixtures_load_tasks_main.yml
3.0,0,0.0,0,0.0,2,-4.9,19,0.0,0.0,0.0,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0.0,3.0,5,0.83,1,0.17,3.0,70,0.0,0.0,6.0,2.0,0.33,4.0,2.0,0.33,1.0342195298942054,0,redhat-cop_agnosticd_ansible_roles_ocp-workload-parksmap-demo_tasks_remove_workload.yml
10.0,0,0.0,0,0.0,2,-4.42,10,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,1.0,1,1.0,0,0.0,0.0,24,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.029478150800946876,0,vrk-kpa_api-catalog_ansible_roles_ssh_tasks_main.yml
7.0,0,0.0,0,0.0,2,-3.68,7,0.0,0.0,0.0,3,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,1.0,1,0.5,1,0.5,0.0,20,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,-0.029450574425643857,0,RedHatQE_cinch_cinch_roles_jenkins_master_tasks_pre_install.yml
10.0,0,0.0,0,0.0,2,-4.76,20,0.0,0.0,0.0,1,1.0,0,0,0,0.0,0.0,1.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1.0,2.0,3,1.0,0,0.0,0.0,48,0.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,-0.02945062152368824,0,anthcourtney_ansible-role-cis-amazon-linux_tasks_level-1_3.1.1.yml
8.0,0,0.0,0,0.0,2,-5.7,202,0.0,0.0,0.0,50,0.0,0,0,0,0.0,0.0,0.0,0.0,1,11.0,0.42,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,141,0,0,0.0,3.0,28,0.9,3,0.1,0.0,692,0.0,0.0,26.0,26.0,1.0,14.0,27.0,0.87,4.399300485880893,1,ansible_ansible_test_legacy_roles_test_rax_facts_tasks_main.yml
6.0,0,0.0,0,0.0,2,-4.83,12,0.0,0.0,0.0,5,0.0,2,0,0,0.0,0.0,1.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,1,1.0,2.0,1,1.0,0,0.0,0.0,40,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,0.05767435237945573,0,Cloudbox_Cloudbox_roles_system_tasks_mounts.yml
7.0,1,0.14,0,0.0,1,-4.07,7,0.0,0.0,0.0,2,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1.0,1,1.0,0,0.0,1.0,21,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.029444028483520086,0,geerlingguy_raspberry-pi-dramble_tasks_disable-swap.yml
2.0,0,0.0,0,0.0,1,-2.81,3,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,2.0,1,1.0,0,0.0,0.0,7,1.0,0.5,2.0,1.0,0.5,0.0,1.0,1.0,-0.02945190929700881,0,openstack_kolla-ansible_ansible_roles_kuryr_tasks_upgrade.yml
3.0,0,0.0,0,0.0,2,-5.13,18,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0.0,4.0,6,1.0,0,0.0,2.0,61,0.0,0.0,6.0,6.0,1.0,2.0,6.0,1.0,-0.0293468194211898,0,savoirfairelinux_ansible-nexus3-oss_tasks_httpd_reverse_proxy_config.yml
5.0,0,0.0,0,0.0,3,-3.32,5,0.0,0.0,0.0,1,0.0,0,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0,0.0,1,1.0,0.0,10,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,5.950433907864575,1,savoirfairelinux_ansible-nexus3-oss_tasks_delete_repo_each.yml
1.0,0,0.0,0,0.0,1,-2.0,1,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0.0,4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.128989284896719,0,openstack_kolla-ansible_ansible_roles_congress_tasks_main.yml
5.0,0,0.0,0,0.0,1,-5.81,25,0.0,0.0,0.0,4,5.0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0.0,1.0,5,1.0,0,0.0,0.0,124,0.0,0.0,5.0,5.0,1.0,3.0,5.0,1.0,-0.028945942441361408,0,openshift_openshift-ansible_roles_openshift_repos_tasks_rhel_repos.yml
4.0,0,0.0,0,0.0,2,-4.06,4,0.0,0.0,0.0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1,1.0,0,0.0,0.0,18,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.029498990771203066,0,haxorof_ansible-role-docker-ce_tasks_checks_distribution-checks-RedHat.yml
6.0,0,0.0,0,0.0,3,-5.64,26,0.0,0.0,1.0,5,0.0,0,0,0,0.0,0.0,3.0,0.75,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0.0,1.0,5,0.83,1,0.17,0.0,74,1.0,0.25,4.0,3.0,0.75,2.0,6.0,1.0,1.1670740619089925,0,lae_ansible-role-proxmox_tasks_kernel_updates.yml
7.0,0,0.0,0,0.0,2,-4.66,22,0.0,0.0,0.0,6,0.0,2,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0.0,2.0,3,0.5,3,0.5,0.0,66,0.0,0.0,3.0,3.0,1.0,4.0,6.0,1.0,-0.02932130857199091,0,ceph_ceph-ansible_roles_ceph-common_tasks_installs_install_redhat_packages.yml
30.0,0,0.0,0,0.0,3,-5.27,60,1.0,1.0,1.0,24,0.0,0,0,0,0.0,0.0,2.0,0.67,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0,0,0.0,1.0,6,0.75,2,0.25,0.0,216,1.0,0.5,2.0,1.0,0.5,9.0,6.0,0.75,1.4230981039250568,0,ansible_ansible_test_integration_targets_sns_tasks_main.yml
6.0,0,0.0,0,0.0,2,-5.88,131,0.0,0.0,0.0,8,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,0,0,0.0,5.0,24,0.96,1,0.04,0.0,342,0.0,0.0,23.0,23.0,1.0,2.0,25.0,1.0,0.04733592385918942,0,Cloudbox_Cloudbox_roles_rutorrent_tasks_rutorrent_standard_settings.yml
10.0,0,0.0,1,0.0,2,-6.71,237,0.0,0.0,0.0,83,6.0,8,1,5,0.0,0.0,6.0,0.21,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,1,13,6.0,13.0,23,0.85,4,0.15,1.0,694,0.0,0.0,23.0,23.0,1.0,43.0,27.0,1.0,3.9746901044503353,1,debops_debops_ansible_roles_debops.librenms_tasks_main.yml
6.0,0,0.0,0,0.0,3,-6.1,43,0.0,0.0,0.0,12,3.0,0,0,0,0.0,0.0,1.0,0.12,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,1.0,4.0,7,1.0,0,0.0,2.0,194,0.0,0.0,7.0,7.0,1.0,11.0,7.0,1.0,0.4385868134914943,0,kubernetes-sigs_kubespray_roles_kubernetes-apps_rotate_tokens_tasks_main.yml
10.0,0,0.0,0,0.0,2,-5.47,48,0.0,0.0,0.0,17,1.0,2,0,0,0.0,0.0,1.0,0.17,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,2,1.0,4.0,5,0.83,1,0.17,0.0,129,0.0,0.0,5.0,5.0,1.0,12.0,6.0,1.0,-0.029373814335479063,0,edx_configuration_playbooks_roles_xqwatcher_tasks_deploy_watcher.yml
8.0,0,0.0,0,0.0,2,-7.21,128,0.0,0.0,0.0,37,3.0,7,1,2,0.0,0.0,5.0,0.23,28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0,9,5.0,10.0,20,0.95,1,0.05,1.0,478,0.0,0.0,17.0,17.0,1.0,26.0,18.0,0.86,2.0541105269225644,0,debops_debops_ansible_roles_debops-contrib.apparmor_tasks_main.yml
6.0,2,0.05,0,0.0,2,-5.8,43,0.0,0.0,0.0,16,0.0,3,1,1,0.0,0.0,1.0,0.12,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38,0,1,1.0,6.0,8,0.89,1,0.11,1.0,134,0.0,0.0,7.0,7.0,1.0,12.0,9.0,1.0,0.5227570666741418,0,redhat-openstack_infrared_plugins_tempest_tasks_configure_method_git.yml
6.0,0,0.0,0,0.0,2,-5.03,74,0.0,0.0,0.0,12,0.0,0,0,0,0.0,0.0,4.0,0.24,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0,4.0,2.0,13,1.0,0,0.0,0.0,235,0.0,0.0,13.0,11.0,0.85,6.0,11.0,0.85,0.6714821054317709,0,ansible_ansible_test_integration_targets_win_audit_policy_system_tasks_remove.yml
8.0,2,0.02,0,0.0,3,-6.59,106,1.0,1.0,1.0,38,0.0,10,0,0,0.0,0.0,2.0,0.14,11,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,90,1,7,2.0,4.0,23,0.79,6,0.21,0.0,430,2.0,0.15,13.0,11.0,0.85,8.0,29.0,1.0,2.173629844794145,0,openshift_ansible-service-broker_ansible_role_tasks_main.yml
6.0,0,0.0,0,0.0,2,-5.31,22,0.0,0.0,0.0,0,1.0,0,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0.0,4.0,6,1.0,0,0.0,0.0,58,0.0,0.0,4.0,4.0,1.0,0.0,6.0,1.0,0.5191266742151177,0,edx_configuration_playbooks_roles_aide_tasks_main.yml
10.0,0,0.0,0,0.0,2,-6.18,68,0.0,0.0,0.0,24,2.0,6,0,0,0.0,0.0,1.0,0.12,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0,1.0,5.0,7,0.78,2,0.22,0.0,217,0.0,0.0,7.0,7.0,1.0,11.0,9.0,1.0,0.09962045991626382,0,openstack_openstack-ansible-os_neutron_tasks_neutron_db_setup.yml
6.0,0,0.0,0,0.0,1,-4.84,23,0.0,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0.0,2.0,4,1.0,0,0.0,0.0,67,0.0,0.0,4.0,4.0,1.0,5.0,4.0,1.0,-0.029448221979571417,0,StarterSquad_prudentia_prudentia_tasks_ssh-key.yml
10.0,0,0.0,0,0.0,2,-4.45,20,0.0,0.0,0.0,18,0.0,17,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,19,0.0,1.0,4,1.0,0,0.0,0.0,97,0.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,-0.026621897817404438,0,debops_debops_ansible_roles_debops.gitlab_tasks_start_gitlab_ce.yml
4.0,0,0.0,0,0.0,1,-4.43,16,0.0,0.0,0.0,12,0.0,8,0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16,0,4,0.0,1.0,4,1.0,0,0.0,0.0,83,0.0,0.0,4.0,4.0,1.0,1.0,4.0,1.0,-0.028087734593164645,0,redhat-cop_agnosticd_ansible_roles_ocp-workload-rhte-mw-msa-mesh_tasks_main.yml
21.0,0,0.0,0,0.0,3,-4.79,21,1.0,1.0,1.0,2,0.0,0,0,0,0.0,0.0,2.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,3,1.0,0,0.0,0.0,49,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,2.396147379325059,0,ansible-network_cisco_nxos_tests_load_checkpoint_tasks_restore.yml
190.0,0,0.0,0,0.0,4,-5.62,190,1.0,1.0,1.0,89,0.0,0,0,0,0.0,0.0,2.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,0,0,4.0,0.0,12,0.75,4,0.25,0.0,587,1.0,1.0,1.0,0.0,0.0,22.0,7.0,0.44,2.655446692191735,0,ansible_ansible_test_integration_targets_rds_instance_tasks_test_vpc_security_groups.yml
6.0,0,0.0,0,0.0,2,-5.34,35,0.0,0.0,0.0,15,0.0,11,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,0.0,2.0,6,1.0,0,0.0,0.0,168,0.0,0.0,6.0,6.0,1.0,2.0,6.0,1.0,-0.02891246713768391,0,brianshumate_ansible-vault_tasks_asserts.yml
4.0,0,0.0,0,0.0,1,-3.38,9,0.0,0.0,0.0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0,0.0,0,0.0,0.0,14,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.009217034019733,0,Stouts_Stouts.grafana_tasks_grafana.yml
11.0,0,0.0,0,0.0,2,-4.26,11,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,1.0,1,1.0,0,0.0,0.0,23,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.029476792319740992,0,anthcourtney_ansible-role-cis-amazon-linux_tasks_level-1_6.1.2.yml
5.0,0,0.0,0,0.0,2,-5.12,23,0.0,0.0,0.0,3,4.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,1,0.0,2.0,6,1.0,0,0.0,0.0,69,0.0,0.0,5.0,5.0,1.0,2.0,6.0,1.0,-0.029160157671195765,0,kubernetes-sigs_kubespray_roles_kubernetes_preinstall_tasks_0120-growpart-azure-centos-7.yml
4.0,0,0.0,0,0.0,2,-4.87,20,0.0,0.0,0.0,7,0.0,0,0,0,0.0,0.0,1.0,0.2,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0.0,1.0,5,0.83,1,0.17,0.0,72,0.0,0.0,5.0,5.0,1.0,6.0,6.0,1.0,-0.029404950621468116,0,CentOS-PaaS-SIG_linchpin_linchpin_provision_roles_nummy_tasks_teardown_res_defs.yml
4.0,0,0.0,0,0.0,1,-3.17,4,0.0,0.0,0.0,2,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0.0,9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0219619463313476,0,ansible_ansible_test_integration_targets_rabbitmq_lookup_tasks_main.yml
4.0,0,0.0,0,0.0,2,-4.78,21,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0.0,3.0,5,1.0,0,0.0,0.0,65,0.0,0.0,5.0,5.0,1.0,0.0,5.0,1.0,-0.029479844542267934,0,openshift_openshift-ansible_roles_openshift_openstack_tasks_prerequisites_swift-registry-check.yml
11.0,1,0.01,0,0.0,3,-6.82,85,0.0,0.0,1.0,20,1.0,5,0,0,0.0,0.0,3.0,0.33,4,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,1.0,6.0,11,0.92,1,0.08,1.0,279,1.0,0.12,8.0,7.0,0.88,13.0,12.0,1.0,0.7680890718710286,0,ceph_ceph-ansible_roles_ceph-osd_tasks_start_osds.yml
12.0,0,0.0,1,0.03,4,-5.58,37,0.0,0.0,1.0,8,0.0,1,0,0,0.0,0.0,2.0,0.67,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,0.0,1.0,8,0.89,1,0.11,0.0,108,2.0,0.67,3.0,1.0,0.33,7.0,7.0,0.78,1.3423852737429864,0,openshift_openshift-ansible_roles_openshift_web_console_tasks_update_console_config.yml
10.0,0,0.0,0,0.0,2,-6.99,288,0.0,0.0,0.0,56,0.0,5,0,0,0.0,0.0,7.0,0.23,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,205,0,4,3.0,13.0,34,0.94,2,0.06,0.0,706,0.0,0.0,28.0,26.0,0.93,33.0,31.0,0.86,2.5612712761995358,0,edx_configuration_playbooks_roles_mongo_3_2_tasks_main.yml
3.0,0,0.0,0,0.0,2,-4.74,12,0.0,0.0,0.0,2,1.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,3.0,6,1.0,0,0.0,0.0,43,0.0,0.0,4.0,4.0,1.0,4.0,6.0,1.0,-0.029447749644912622,0,ansible_ansible_test_integration_targets_ansible-runner_tasks_setup.yml
4.0,0,0.0,0,0.0,1,-4.29,19,0.0,0.0,0.0,6,0.0,0,0,0,0.0,0.0,1.0,0.2,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9,0,0,1.0,2.0,1,1.0,0,0.0,0.0,61,3.0,0.75,4.0,1.0,0.25,5.0,1.0,1.0,0.4784478817688411,0,openstack_openstack-ansible-rsyslog_server_tasks_main.yml
8.0,0,0.0,0,0.0,2,-5.03,16,0.0,0.0,0.0,9,0.0,1,0,0,0.0,0.0,1.0,0.33,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,1.0,2.0,2,0.5,2,0.5,0.0,55,0.0,0.0,2.0,2.0,1.0,7.0,4.0,1.0,0.14884488440534838,0,gc3-uzh-ch_elasticluster_elasticluster_share_playbooks_roles_postgresql_tasks_users.yml
7.0,0,0.0,0,0.0,3,-3.66,7,0.0,0.0,1.0,0,0.0,0,1,1,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1,1.0,0,0.0,0.0,14,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.987723914428654,0,DigitalState_Platform_platform_ansible_role_app_portal_repository_branch_push_tasks_main.yml
18.0,0,0.0,0,0.0,3,-4.53,18,0.0,0.0,1.0,5,0.0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,4,1.0,0,0.0,0.0,60,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,1.5140455091245952,0,DigitalState_Platform_platform_ansible_role_app_authentication_database_fixtures_load_tasks_override.yml
7.0,0,0.0,0,0.0,3,-4.06,7,0.0,0.0,1.0,1,0.0,0,1,1,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1,1.0,0,0.0,0.0,18,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.9748159552935167,0,DigitalState_Platform_platform_ansible_role_app_formio_repository_branch_set_tasks_main.yml
6.0,0,0.0,0,0.0,2,-5.22,25,0.0,0.0,0.0,13,0.0,4,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,2,0.0,4.0,4,1.0,0,0.0,0.0,76,0.0,0.0,4.0,4.0,1.0,5.0,4.0,1.0,-0.029369141309497037,0,DavidWittman_ansible-redis_tasks_download.yml
7.0,0,0.0,0,0.0,2,-5.33,21,0.0,0.0,0.0,9,0.0,0,0,0,0.0,0.0,2.0,0.4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,2.0,3.0,3,1.0,0,0.0,0.0,72,0.0,0.0,3.0,3.0,1.0,11.0,3.0,1.0,-0.029437325687511316,0,geerlingguy_drupal-vm_provisioning_roles_geerlingguy.apache_tasks_configure-RedHat.yml
8.0,0,0.0,0,0.0,2,-4.7,25,0.0,0.0,0.0,11,0.0,0,0,0,0.0,0.0,1.0,0.25,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,1.0,3.0,3,0.6,2,0.4,0.0,81,0.0,0.0,3.0,3.0,1.0,9.0,5.0,1.0,-0.029443047383807458,0,openstack_openstack-ansible-os_barbican_tasks_barbican_pre_install.yml
5.0,0,0.0,0,0.0,2,-6.67,201,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,0,0,0.0,4.0,44,1.0,0,0.0,0.0,758,0.0,0.0,44.0,34.0,0.77,21.0,34.0,0.77,1.4892911925896246,0,ansible_ansible_test_integration_targets_win_region_tasks_main.yml
