,atss_count,bloc_count_relative,cloc_count_relative,dpt_count,etp_count,loc_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count_relative,nfl_count,nfmd_count_relative,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count_relative,nnwv_count_relative,nsh_count,ntkn_count,ntnn_count_relative,nts_count,ntun_count_relative,ntvr_count,nun_count_relative,clusters
1324,10.0,0.0,0.01,4,-5.53,184,0.0,0.0,60,0.0,0,0,0,0.0,0.0,0.0,0,0.11,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,168,0,0,0.0,6.0,0.83,0.17,0.0,534,0.0,19.0,0.58,9.0,0.37,3
1325,4.0,0.0,0.0,2,-5.48,54,0.0,0.0,14,13.0,1,0,0,0.0,0.0,0.0,2,0.0,0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,51,0,0,0.0,2.0,1.0,0.0,0.0,215,0.0,14.0,0.71,5.0,0.71,2
1326,4.0,0.0,0.0,2,-3.1,4,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0,0,1.0,1.0,0.0,0.0,0.0,11,1.0,1.0,0.0,2.0,0.0,1
1328,4.0,0.0,0.0,2,-3.17,4,0.0,0.0,1,0.0,0,1,1,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,0.0,1.0,0.0,0.0,0.0,9,1.0,1.0,0.0,3.0,0.0,1
1329,5.0,0.0,0.0,3,-5.93,90,0.0,0.0,29,0.0,0,0,0,0.0,0.0,0.0,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,0,0,0.0,6.0,0.86,0.14,0.0,287,0.47,17.0,0.53,13.0,0.43,2
1330,5.0,0.0,0.0,2,-3.42,5,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,1.0,0.0,0.0,12,0.0,1.0,1.0,0.0,1.0,1
1331,6.0,0.0,0.0,2,-3.85,6,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,0.0,1.0,0.0,17,0.0,1.0,1.0,3.0,1.0,1
1332,2.0,0.0,0.0,2,-2.32,2,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,1.0,0.0,0.0,0.0,5,1.0,1.0,0.0,1.0,0.0,1
1333,7.0,0.0,0.0,2,-4.08,14,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,2.0,0.5,0.5,0.0,37,0.0,2.0,1.0,2.0,1.0,1
1334,7.0,0.0,0.0,3,-4.06,7,0.0,1.0,1,0.0,0,1,1,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,18,1.0,1.0,0.0,1.0,1.0,1
1335,11.0,0.04,0.02,2,-5.47,56,0.0,0.0,15,0.0,3,0,0,0.0,0.0,0.38,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0,3.0,2.0,1.0,0.0,0.0,157,0.0,5.0,1.0,8.0,1.0,0
1336,5.0,0.02,0.0,2,-6.02,48,0.0,0.0,14,1.0,6,0,0,0.0,0.0,0.09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43,0,2,1.0,9.0,1.0,0.0,0.0,158,0.1,10.0,0.9,8.0,1.0,0
1337,8.0,0.0,0.01,2,-5.28,135,0.0,0.0,45,0.0,0,0,0,0.0,0.0,0.0,0,0.12,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0,0,0.0,5.0,0.81,0.19,0.0,408,0.0,17.0,0.53,8.0,0.35,3
1338,8.0,0.0,0.01,2,-5.84,97,0.0,0.0,24,0.0,4,0,0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,3.0,6.0,0.93,0.07,0.0,261,0.0,12.0,1.0,18.0,0.87,2
1339,17.0,0.0,0.0,3,-4.78,17,0.0,0.0,5,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,1.0,0.0,0.0,40,0.0,1.0,1.0,6.0,1.0,1
1340,7.0,0.0,0.0,3,-3.66,7,0.0,1.0,0,0.0,0,1,1,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,14,1.0,1.0,0.0,0.0,1.0,1
1341,9.0,0.0,0.0,2,-5.74,55,0.0,0.0,30,3.0,10,0,0,0.0,0.0,0.58,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,3,6.0,3.0,0.83,0.17,0.0,237,0.0,6.0,1.0,17.0,1.0,2
1342,8.0,0.0,0.0,3,-5.33,129,0.0,0.0,45,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0,5,0.0,3.0,1.0,0.0,0.0,429,0.0,17.0,1.0,18.0,1.0,3
1343,2.0,0.0,0.0,1,-3.12,2,0.0,0.0,2,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0.0,1.0,0.0,0.0,0.0,10,1.0,1.0,0.0,0.0,0.0,1
1344,16.0,0.0,0.0,3,-4.79,16,1.0,1.0,4,0.0,1,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,0,0,1.0,0.0,1.0,0.0,0.0,37,1.0,1.0,0.0,5.0,1.0,1
1345,5.0,0.0,0.0,2,-3.25,5,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0.0,0.0,0.0,12,1.0,1.0,0.0,4.0,0.0,1
1346,9.0,0.0,0.02,2,-5.42,112,0.0,0.0,28,0.0,0,0,0,0.0,0.0,0.0,0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0,0,0.0,3.0,0.72,0.28,0.0,304,0.0,13.0,0.38,6.0,0.28,2
1347,7.0,0.0,0.0,2,-5.88,65,0.0,0.0,18,0.0,18,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0,6,0.0,4.0,1.0,0.0,0.0,194,0.0,9.0,1.0,2.0,0.75,0
1348,7.0,0.0,0.0,2,-5.86,206,0.0,0.0,22,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0,0,0.0,5.0,1.0,0.0,0.0,559,0.0,28.0,1.0,7.0,0.82,3
1349,19.0,0.0,0.0,3,-5.62,58,0.0,3.0,21,0.0,9,0,0,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,3,0.0,0.0,0.8,0.2,0.0,185,0.0,3.0,1.0,8.0,1.0,0
1350,8.0,0.0,0.0,3,-6.43,212,0.0,0.0,31,0.0,0,0,0,0.0,0.0,0.04,0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0,0,1.0,4.0,1.0,0.0,4.0,798,0.4,25.0,0.6,3.0,1.0,5
1351,31.0,0.0,0.0,3,-5.01,31,1.0,1.0,10,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,31,0,0,1.0,0.0,0.71,0.29,0.0,83,0.0,1.0,1.0,6.0,0.71,4
1352,3.0,0.0,0.0,2,-4.95,12,0.0,0.0,1,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,4.0,1.0,0.0,0.0,42,0.25,4.0,0.75,2.0,1.0,1
1353,6.0,0.0,0.0,2,-6.33,88,0.0,0.0,28,1.0,5,1,1,0.0,0.0,0.25,6,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78,0,1,5.0,9.0,0.86,0.14,1.0,279,0.07,15.0,0.93,14.0,0.86,2
1354,8.0,0.0,0.0,2,-4.8,16,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.33,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1.0,2.0,1.0,0.0,0.0,39,0.0,2.0,1.0,1.0,1.0,1
1355,4.0,0.0,0.0,2,-3.72,9,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,2.0,1.0,0.0,0.0,24,0.0,2.0,1.0,0.0,1.0,1
1356,13.0,0.0,0.0,2,-5.98,302,0.0,0.0,118,0.0,7,0,0,0.0,0.0,0.0,60,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,5,0.0,5.0,1.0,0.0,0.0,1144,0.04,23.0,0.87,22.0,0.91,5
1357,6.0,0.0,0.0,2,-5.7,52,0.0,0.0,14,2.0,7,0,0,0.0,0.0,0.11,2,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,4,1.0,6.0,1.0,0.0,1.0,154,0.0,8.0,1.0,7.0,1.0,0
1358,8.0,0.0,0.0,2,-5.51,23,0.0,0.0,8,0.0,1,0,0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0,0,0.0,3.0,0.8,0.2,0.0,81,0.0,3.0,1.0,7.0,1.0,4
1359,10.0,0.0,0.0,3,-4.11,10,0.0,1.0,2,0.0,0,0,0,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,1.0,0.0,0.0,21,1.0,1.0,0.0,2.0,1.0,1
1361,5.0,0.09,0.0,2,-5.14,23,0.0,0.0,7,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0.0,4.0,1.0,0.0,1.0,83,0.0,5.0,1.0,4.0,1.0,4
1362,7.0,0.0,0.0,3,-4.06,7,0.0,1.0,1,0.0,0,1,1,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,18,1.0,1.0,0.0,1.0,1.0,1
1363,11.0,0.0,0.0,4,-5.5,119,0.0,0.0,57,0.0,0,0,0,0.0,0.0,0.0,2,0.18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114,0,0,0.0,4.0,0.67,0.33,0.0,393,0.09,11.0,0.91,16.0,0.73,3
1364,5.0,0.0,0.0,2,-4.3,14,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0.0,3.0,1.0,0.0,0.0,31,0.33,3.0,0.67,0.0,1.0,1
1365,11.0,0.0,0.0,2,-4.18,11,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1.0,1.0,0.5,0.5,0.0,23,0.0,1.0,1.0,2.0,1.0,1
1366,4.0,0.0,0.0,2,-2.81,4,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,0.0,0.0,0.0,7,1.0,1.0,0.0,3.0,0.0,1
1367,4.0,0.0,0.0,2,-5.49,23,0.0,0.0,6,0.0,0,0,0,0.0,0.0,0.14,1,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22,0,0,1.0,3.0,1.0,0.0,0.0,72,0.33,6.0,0.67,9.0,1.0,1
1368,6.0,0.0,0.0,2,-5.29,32,0.0,0.0,5,0.0,1,0,0,0.0,0.0,0.17,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,1.0,2.0,1.0,0.0,0.0,85,0.0,5.0,1.0,4.0,1.0,0
1369,9.0,0.0,0.0,2,-5.82,53,0.0,0.0,22,0.0,8,0,0,0.0,0.0,0.89,0,0.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,1,3.0,1.0,0.86,0.14,0.0,159,0.0,6.0,1.0,11.0,1.0,0
1370,12.0,0.0,0.0,2,-5.72,74,0.0,0.0,28,0.0,1,0,0,0.0,0.0,0.33,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0,0,3.0,4.0,0.75,0.25,1.0,242,0.0,6.0,1.0,13.0,1.0,2
1371,11.0,0.0,0.0,2,-5.06,33,0.0,0.0,12,0.0,0,0,0,0.0,0.0,0.5,6,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,3.0,3.0,0.75,0.25,0.0,95,0.0,3.0,1.0,9.0,1.0,0
1372,19.0,0.0,0.0,3,-6.5,112,0.0,1.0,38,0.0,1,1,11,0.0,0.0,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93,0,0,2.0,5.0,1.0,0.0,0.0,407,0.17,6.0,0.83,7.0,1.0,3
1373,5.0,0.0,0.0,2,-4.83,15,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0.0,3.0,1.0,0.0,0.0,34,0.0,3.0,1.0,1.0,1.0,1
1374,9.0,0.0,0.0,3,-6.07,276,0.0,0.0,60,0.0,0,0,0,0.0,0.0,0.03,27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,0,0,1.0,6.0,0.69,0.31,0.0,791,0.0,31.0,0.58,13.0,0.33,5
1375,5.0,0.0,0.0,2,-5.67,96,0.0,0.0,28,0.0,11,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,61,0,21,0.0,2.0,1.0,0.0,0.0,216,0.42,19.0,0.58,2.0,1.0,2
1376,1.0,0.0,0.0,1,-2.41,4,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4,0,0,0.0,1.0,0.0,0.0,0.0,8,1.0,3.0,0.0,0.0,0.0,1
1377,4.0,0.0,0.0,2,-4.54,16,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,0,0,0.0,2.0,0.6,0.4,0.0,49,0.25,4.0,0.75,4.0,0.6,1
1378,20.0,0.0,0.0,2,-4.77,20,0.0,0.0,14,0.0,0,0,0,0.0,0.0,0.5,11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1.0,1.0,0.5,0.5,0.0,90,0.0,1.0,1.0,15.0,1.0,4
1379,4.0,0.0,0.0,1,-4.55,7,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1.0,0.0,0.0,48,0.0,2.0,1.0,6.0,1.0,1
1380,1.0,0.0,0.0,1,-1.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,1
1381,4.0,0.0,0.0,3,-5.27,17,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,4,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0.0,3.0,1.0,0.0,1.0,70,0.0,4.0,1.0,6.0,1.0,1
1382,7.0,0.04,0.0,2,-6.4,73,0.0,0.0,28,1.0,2,1,2,0.0,0.0,0.17,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,1,2.0,6.0,1.0,0.0,1.0,257,0.0,10.0,1.0,14.0,0.83,2
1383,5.0,0.0,0.0,2,-3.87,5,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1.0,1.0,1.0,0.0,0.0,30,0.0,1.0,1.0,6.0,1.0,1
1384,10.0,0.03,0.0,2,-5.18,31,0.0,0.0,7,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,4,0.0,3.0,1.0,0.0,0.0,81,0.0,3.0,0.33,2.0,0.33,4
1385,7.0,0.0,0.0,2,-6.27,82,0.0,0.0,7,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,0,0.0,1.0,1.0,0.0,0.0,382,0.0,11.0,0.82,13.0,0.82,2
1387,6.0,0.03,0.0,2,-5.1,31,0.0,0.0,8,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,0,0,3.0,4.0,0.83,0.17,1.0,68,0.4,5.0,0.6,6.0,1.0,1
1388,14.0,0.0,0.0,2,-5.16,28,0.0,0.0,6,0.0,5,0,0,0.0,0.0,0.0,2,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,0,3,0.0,2.0,1.0,0.0,0.0,76,0.0,2.0,1.0,3.0,1.0,1
1389,6.0,0.0,0.0,2,-4.09,6,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,1.0,0.0,0.0,26,0.0,1.0,1.0,5.0,1.0,1
1390,6.0,0.0,0.0,1,-6.13,64,0.0,0.0,23,11.0,12,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,4,0.0,1.0,1.0,0.0,0.0,362,0.0,11.0,1.0,16.0,1.0,2
1391,6.0,0.0,0.0,2,-4.52,6,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,1.0,0.0,0.0,23,0.0,1.0,1.0,0.0,1.0,1
1392,8.0,0.0,0.0,2,-4.54,16,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0.0,2.0,1.0,0.0,0.0,33,0.0,2.0,1.0,1.0,1.0,1
1393,7.0,0.0,0.0,2,-3.75,7,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.5,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1.0,1.0,0.5,0.5,0.0,21,0.0,1.0,1.0,3.0,1.0,1
1394,4.0,0.0,0.0,1,-3.88,4,0.0,0.0,1,1.0,0,0,0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1.0,1.0,0.0,0.0,16,0.0,1.0,1.0,2.0,1.0,1
1396,3.0,0.0,0.0,2,-6.12,131,0.0,0.0,51,4.0,0,0,0,0.0,0.0,0.07,0,0.0,0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,115,0,0,3.0,5.0,0.7,0.3,0.0,498,0.53,40.0,0.28,10.0,0.52,3
1397,6.0,0.0,0.0,3,-6.38,96,0.0,0.0,21,0.0,0,0,0,0.0,0.0,0.0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0,0,0.0,5.0,1.0,0.0,0.0,280,0.33,15.0,0.53,7.0,0.62,2
1398,4.0,0.0,0.0,2,-3.42,4,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,0.5,0.5,0.0,12,0.0,1.0,1.0,1.0,1.0,1
1399,6.0,0.0,0.0,2,-5.92,120,0.0,0.0,28,1.0,9,0,0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,106,0,0,0.0,6.0,1.0,0.0,1.0,523,0.16,19.0,0.53,5.0,0.37,3
1400,10.0,0.0,0.0,3,-6.5,84,1.0,1.0,25,0.0,3,0,0,0.0,0.0,0.36,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72,0,0,4.0,7.0,0.76,0.24,0.0,254,0.12,8.0,0.88,14.0,0.71,2
1401,2.0,0.0,0.0,2,-3.88,6,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,0,0,0.0,2.0,1.0,0.0,0.0,16,0.67,3.0,0.33,0.0,1.0,1
1402,4.0,0.0,0.0,1,-5.43,22,0.0,0.0,7,1.0,2,0,0,0.0,0.0,0.14,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,1.0,4.0,1.0,0.0,2.0,87,0.17,6.0,0.83,3.0,1.0,4
1403,10.0,0.0,0.0,2,-4.36,20,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,2.0,1.0,0.0,0.0,39,0.0,2.0,1.0,0.0,1.0,1
1404,10.0,0.0,0.0,2,-6.2,119,0.0,0.0,62,1.0,35,1,1,0.0,0.0,0.48,2,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0,26,11.0,3.0,1.0,0.0,0.0,476,0.0,12.0,1.0,12.0,1.0,3
1405,3.0,0.0,0.0,2,-4.78,12,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0,0.0,3.0,1.0,0.0,0.0,46,0.0,4.0,1.0,2.0,1.0,1
1406,10.0,0.0,0.0,2,-5.15,30,0.0,0.0,4,0.0,5,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,3,0.0,3.0,1.0,0.0,1.0,89,0.0,3.0,0.33,1.0,0.33,4
1407,8.0,0.0,0.0,2,-5.06,23,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0.0,2.0,1.0,0.0,0.0,56,0.0,3.0,1.0,3.0,0.43,1
1408,10.0,0.0,0.0,3,-4.11,10,0.0,1.0,2,0.0,0,0,0,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,1.0,0.0,0.0,21,1.0,1.0,0.0,2.0,1.0,1
1409,9.0,0.12,0.0,2,-5.48,26,0.0,0.0,6,3.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0.0,1.0,1.0,0.0,0.0,129,0.0,3.0,1.0,8.0,1.0,0
1411,6.0,0.0,0.0,1,-3.66,24,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8,0,0,0.0,1.0,0.0,0.0,0.0,28,1.0,4.0,0.0,0.0,0.0,1
1412,4.0,0.0,0.0,1,-4.43,16,0.0,0.0,12,0.0,8,0,0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16,0,4,0.0,1.0,1.0,0.0,0.0,83,0.0,4.0,1.0,1.0,1.0,4
1413,4.0,0.0,0.0,2,-4.96,27,0.0,0.0,9,1.0,12,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0.0,3.0,1.0,0.0,0.0,97,0.0,6.0,1.0,4.0,1.0,0
1414,3.0,0.0,0.0,2,-4.75,10,0.0,0.0,4,0.0,1,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9,0,0,0.0,1.0,1.0,0.0,0.0,42,0.0,3.0,1.0,2.0,1.0,1
1415,7.0,0.0,0.0,2,-5.87,41,0.0,0.0,4,2.0,4,0,0,0.0,0.0,0.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0.0,5.0,1.0,0.0,0.0,144,0.0,6.0,1.0,2.0,1.0,0
1416,42.0,0.0,0.0,3,-5.81,44,1.0,1.0,17,0.0,9,0,0,0.0,0.0,1.0,12,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34,0,5,1.0,0.0,1.0,0.0,0.0,156,1.0,1.0,0.0,10.0,1.0,0
1417,11.0,0.0,0.0,2,-5.4,56,0.0,0.0,27,0.0,21,0,0,0.0,0.0,0.5,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,4,5.0,1.0,1.0,0.0,0.0,241,0.0,5.0,1.0,4.0,1.0,2
1418,3.0,0.0,0.0,2,-4.71,20,0.0,0.0,7,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20,0,1,0.0,3.0,1.0,0.0,0.0,68,0.67,6.0,0.33,0.0,0.5,1
1419,4.0,0.14,0.0,2,-6.52,78,0.0,0.0,18,1.0,0,0,0,0.0,0.0,0.09,2,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,51,0,0,0.0,5.0,1.0,0.0,15.0,306,0.1,21.0,0.9,8.0,1.0,2
1420,4.0,0.0,0.0,1,-4.87,9,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,1.0,1.0,0.0,0.0,46,0.0,2.0,1.0,1.0,1.0,1
1421,5.0,0.0,0.0,2,-4.91,19,0.0,0.0,1,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0.0,3.0,1.0,0.0,0.0,52,0.0,4.0,1.0,1.0,1.0,1
1422,7.0,0.0,0.0,2,-4.91,14,0.0,0.0,5,0.0,3,0,0,0.0,0.0,0.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0.0,1.0,0.67,0.33,0.0,41,0.0,2.0,1.0,4.0,1.0,1
1423,6.0,0.0,0.0,2,-4.09,6,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,1.0,0.0,0.0,26,0.0,1.0,1.0,5.0,1.0,1
1424,7.0,0.0,0.0,3,-3.85,7,0.0,1.0,1,0.0,0,1,1,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,17,1.0,1.0,0.0,1.0,1.0,1
